object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,7.077157974243164,49.80567169189453,-0.8508480191230774,128.0,5.12,,
5,bar,Static,Black,248.9228515625,49.80567169189453,0.8508480191230774,128.0,5.12,,
6,jar,Dynamic,Gray,150.75559997558594,2.5519638061523438,2.1172454580664635e-06,68.50329360379617,5.1039276123046875,45.51111111111112,
7,bar,Static,Black,179.1999969482422,98.60194396972656,0.1745329201221466,90.0,5.12,,
8,circle,Dynamic,Blue,150.75555419921875,23.483667373657227,,,,,13.5
9,circle,Dynamic,Green,144.93911743164062,119.42088317871094,,,,,5.5
10,User Circle,Dynamic,Red,224,64,,,,,25
