object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,70.4000015258789,28.15999984741211,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,51.50004959106445,50.22451400756836,,,,,19.5
6,bar,Dynamic,Gray,56.19993209838867,72.28372192382812,8.707588131073862e-05,102.4,5.12,,
7,circle,Dynamic,Green,11.619916915893555,81.34059143066406,,,,,6.5
8,circle,Static,Black,51.5,243.5,,,,,12.5
9,bar,Static,Black,217.60000610351562,36.69333267211914,0.0,76.8,5.12,,
10,jar,Dynamic,Gray,214.4003448486328,41.494712829589844,2.651567592693027e-05,38.53310265213535,82.98942565917969,25.6,
11,circle,Dynamic,Blue,214.39999389648438,57.73700714111328,,,,,8.5
12,User Circle,Dynamic,Red,95,119,,,,,30
