object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,70.4000015258789,2.559999942779541,0.0,140.8,5.12,,
5,bar,Static,Purple,153.60000610351562,2.559999942779541,0.0,25.6,5.12,,
6,bar,Static,Black,211.20001220703125,2.559999942779541,0.0,89.6,5.12,,
7,bar,Static,Black,138.24000549316406,12.80000114440918,1.5707963705062866,25.6,5.12,,
8,bar,Static,Black,179.1999969482422,7.679999828338623,0.0,25.6,5.12,,
9,bar,Static,Black,179.1999969482422,12.80000114440918,0.0,25.6,5.12,,
10,bar,Static,Black,179.1999969482422,17.920000076293945,0.0,25.6,5.12,,
11,bar,Static,Black,179.1999969482422,23.040000915527344,0.0,25.6,5.12,,
12,bar,Static,Black,179.1999969482422,28.15999984741211,0.0,25.6,5.12,,
13,bar,Static,Black,60.805755615234375,121.52680969238281,-0.7330383062362671,128.0,5.12,,
14,bar,Static,Black,118.01007843017578,81.54380798339844,0.1745329201221466,25.6,5.12,,
15,bar,Static,Black,60.805755615234375,193.52679443359375,-0.7330383062362671,128.0,5.12,,
16,bar,Static,Black,60.805755615234375,241.52679443359375,-0.7330383062362671,128.0,5.12,,
17,bar,Static,Black,168.9600067138672,43.52000045776367,1.5707963705062866,25.6,5.12,,
18,bar,Static,Black,187.76577758789062,140.18296813964844,-0.5235987901687622,128.0,5.12,,
19,circle,Dynamic,Green,38.89151382446289,172.08692932128906,,,,,12.5
20,circle,Dynamic,Gray,86.89151000976562,128.86268615722656,,,,,6.5
21,User Circle,Dynamic,Red,70,163,,,,,11
