object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,269.76788330078125,56.41242218017578,0.45378559827804565,256.0,5.12,,
5,bar,Static,Black,67.69239044189453,96.28233337402344,-0.8552113175392151,256.0,5.12,,
6,jar,Dynamic,Gray,30.6086483001709,172.8156280517578,-0.8552113175392151,51.377470202847135,345.6312561035156,34.13333333333334,
7,bar,Static,Black,83.1301498413086,78.52322387695312,-0.8552113175392151,208.93787801291236,5.12,,
8,circle,Dynamic,Green,49.57720947265625,189.69813537597656,,,,,10.5
9,User Circle,Dynamic,Red,173,53,,,,,10
