object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,52.74938201904297,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,20.25348663330078,167.02703857421875,,,,,5.5
7,circle,Static,Black,57.17933654785156,169.16261291503906,,,,,5.5
8,circle,Static,Black,86.20307922363281,167.97872924804688,,,,,5.5
9,circle,Static,Black,119.2159194946289,175.98716735839844,,,,,5.5
10,circle,Static,Black,133.25637817382812,174.03501892089844,,,,,5.5
11,circle,Static,Black,151.00314331054688,175.52194213867188,,,,,5.5
12,circle,Static,Black,185.95913696289062,178.66995239257812,,,,,5.5
13,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
14,circle,Static,Black,219.34878540039062,130.6640167236328,,,,,5.5
15,circle,Static,Black,206.48226928710938,129.3219757080078,,,,,5.5
16,circle,Static,Black,192.01730346679688,132.58445739746094,,,,,5.5
17,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
18,circle,Static,Black,26.718595504760742,78.11096954345703,,,,,5.5
19,circle,Static,Black,61.34392547607422,85.92926025390625,,,,,5.5
20,circle,Static,Black,80.99199676513672,81.04608154296875,,,,,5.5
21,circle,Static,Black,113.03048706054688,79.31344604492188,,,,,5.5
22,circle,Static,Black,151.4983367919922,90.86053466796875,,,,,5.5
23,circle,Static,Black,165.9640350341797,94.89649200439453,,,,,5.5
24,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
25,circle,Static,Black,225.88198852539062,28.084701538085938,,,,,5.5
26,circle,Static,Black,188.27523803710938,24.054607391357422,,,,,5.5
27,circle,Static,Black,173.84463500976562,28.52057647705078,,,,,5.5
28,circle,Static,Black,158.05508422851562,34.72598648071289,,,,,5.5
29,circle,Static,Black,121.26026916503906,36.97077178955078,,,,,5.5
30,circle,Static,Black,93.2670669555664,37.34387969970703,,,,,5.5
31,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
32,User Circle,Dynamic,Red,51,135,,,,,29
