object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,119.76666259765625,240.88363647460938,,,,,10.5
5,bar,Static,Black,70.00550842285156,9.189197540283203,-0.1745329201221466,76.8,5.12,,
6,bar,Static,Black,70.00550842285156,47.58919906616211,-0.1745329201221466,76.8,5.12,,
7,bar,Static,Black,70.00550842285156,85.98919677734375,-0.1745329201221466,76.8,5.12,,
8,bar,Static,Black,70.00550842285156,124.38919830322266,-0.1745329201221466,76.8,5.12,,
9,bar,Static,Black,70.00550842285156,162.78919982910156,-0.1745329201221466,76.8,5.12,,
10,bar,Static,Black,70.00550842285156,201.18919372558594,-0.1745329201221466,76.8,5.12,,
11,bar,Static,Black,70.00550842285156,239.58920288085938,-0.1745329201221466,76.8,5.12,,
12,bar,Static,Black,70.00550842285156,277.98919677734375,-0.1745329201221466,76.8,5.12,,
13,bar,Static,Black,70.00550842285156,316.3891906738281,-0.1745329201221466,76.8,5.12,,
14,bar,Static,Black,70.00550842285156,354.7891845703125,-0.1745329201221466,76.8,5.12,,
15,bar,Static,Black,147.6266632080078,198.39999389648438,1.5707963705062866,115.20000000000002,5.12,,
16,bar,Static,Black,147.6266632080078,49.400001525878906,1.5707963705062866,98.80000000000001,5.12,,
17,circle,Dynamic,Gray,165.56666564941406,242.8836669921875,,,,,12.5
18,bar,Static,Purple,277.0666809082031,2.559999942779541,0.0,256.0,5.12,,
19,User Circle,Dynamic,Red,97,141,,,,,7
