object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,89.5999984741211,53.76000213623047,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,70.70018768310547,75.82473754882812,,,,,19.5
6,bar,Dynamic,Gray,56.19974899291992,97.87923431396484,0.0003455733531154692,102.4,5.12,,
7,circle,Dynamic,Green,11.61970329284668,106.92889404296875,,,,,6.5
8,circle,Static,Black,70.69999694824219,243.5,,,,,12.5
9,bar,Static,Black,217.56246948242188,32.60065841674805,0.1163552850484848,76.8,5.12,,
10,jar,Dynamic,Gray,224.63998413085938,41.73624038696289,0.0,38.53310265213535,83.47248077392578,25.6,
11,circle,Dynamic,Blue,224.63998413085938,58.084983825683594,,,,,8.5
12,User Circle,Dynamic,Red,84,174,,,,,29
