object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,83.19999694824219,2.559999942779541,0.0,166.4,5.12,,
5,bar,Static,Purple,179.1999969482422,2.559999942779541,0.0,25.6,5.12,,
6,bar,Static,Black,224.0,2.559999942779541,0.0,64.0,5.12,,
7,bar,Static,Black,163.83999633789062,12.80000114440918,1.5707963705062866,25.6,5.12,,
8,bar,Static,Black,204.80001831054688,7.679999828338623,0.0,25.6,5.12,,
9,bar,Static,Black,204.80001831054688,12.80000114440918,0.0,25.6,5.12,,
10,bar,Static,Black,204.80001831054688,17.920000076293945,0.0,25.6,5.12,,
11,bar,Static,Black,204.80001831054688,23.040000915527344,0.0,25.6,5.12,,
12,bar,Static,Black,204.80001831054688,28.15999984741211,0.0,25.6,5.12,,
13,bar,Static,Black,78.97437286376953,111.01702880859375,-0.5235987901687622,128.0,5.12,,
14,bar,Static,Black,143.61007690429688,81.54380798339844,0.1745329201221466,25.6,5.12,,
15,bar,Static,Black,78.97437286376953,183.01702880859375,-0.5235987901687622,128.0,5.12,,
16,bar,Static,Black,78.97437286376953,231.01702880859375,-0.5235987901687622,128.0,5.12,,
17,bar,Static,Black,194.55999755859375,43.52000045776367,1.5707963705062866,25.6,5.12,,
18,bar,Static,Black,213.36578369140625,140.18296813964844,-0.5235987901687622,128.0,5.12,,
19,circle,Dynamic,Green,62.428749084472656,146.40350341796875,,,,,12.5
20,circle,Dynamic,Gray,110.42874145507812,122.56249237060547,,,,,6.5
21,User Circle,Dynamic,Red,91,143,,,,,9
