object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,171.3385772705078,242.8836669921875,,,,,12.5
5,circle,Dynamic,Gray,171.3385772705078,140.48367309570312,,,,,12.5
6,bar,Static,Black,128.0,2.559999942779541,0.0,256.0,5.12,,
7,bar,Static,Purple,72.56693267822266,7.679999828338623,0.0,51.2,5.12,,
8,bar,Static,Black,44.40692901611328,12.80000114440918,1.5707963705062866,5.12,5.12,,
9,bar,Static,Black,100.7269287109375,12.80000114440918,1.5707963705062866,5.12,5.12,,
10,bar,Static,Black,44.40692901611328,12.80000114440918,1.5707963705062866,5.12,5.12,,
11,User Circle,Dynamic,Red,190,86,,,,,26
