object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,63.91893005371094,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,15.284004211425781,170.72305297851562,,,,,5.5
7,circle,Static,Black,30.271461486816406,174.4616241455078,,,,,5.5
8,circle,Static,Black,70.7088851928711,182.85711669921875,,,,,5.5
9,circle,Static,Black,98.23655700683594,192.16693115234375,,,,,5.5
10,circle,Static,Black,115.65762329101562,198.1253662109375,,,,,5.5
11,circle,Static,Black,143.4248504638672,209.74168395996094,,,,,5.5
12,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
13,circle,Static,Black,238.112060546875,122.42342376708984,,,,,5.5
14,circle,Static,Black,204.08059692382812,118.94354248046875,,,,,5.5
15,circle,Static,Black,191.60826110839844,122.1877212524414,,,,,5.5
16,circle,Static,Black,165.00836181640625,125.68130493164062,,,,,5.5
17,circle,Static,Black,126.87574768066406,134.50515747070312,,,,,5.5
18,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
19,circle,Static,Black,26.529769897460938,77.75723266601562,,,,,5.5
20,circle,Static,Black,50.46516036987305,80.5163803100586,,,,,5.5
21,circle,Static,Black,70.88529205322266,82.17362976074219,,,,,5.5
22,circle,Static,Black,108.69880676269531,89.29002380371094,,,,,5.5
23,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
24,circle,Static,Black,239.81329345703125,27.9272403717041,,,,,5.5
25,circle,Static,Black,222.00033569335938,23.57695770263672,,,,,5.5
26,circle,Static,Black,192.34329223632812,33.635807037353516,,,,,5.5
27,circle,Static,Black,153.83187866210938,36.33060073852539,,,,,5.5
28,circle,Static,Black,126.20752716064453,38.38081741333008,,,,,5.5
29,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
30,User Circle,Dynamic,Red,35,205,,,,,14
