object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,91.16624450683594,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,22.1936092376709,169.9352264404297,,,,,5.5
7,circle,Static,Black,60.762306213378906,161.9732208251953,,,,,5.5
8,circle,Static,Black,79.64436340332031,163.90280151367188,,,,,5.5
9,circle,Static,Black,109.94485473632812,159.47836303710938,,,,,5.5
10,circle,Static,Black,141.92822265625,165.3252716064453,,,,,5.5
11,circle,Static,Black,163.8232421875,163.2567901611328,,,,,5.5
12,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
13,circle,Static,Black,220.091064453125,116.98849487304688,,,,,5.5
14,circle,Static,Black,179.91305541992188,122.10491943359375,,,,,5.5
15,circle,Static,Black,140.13929748535156,126.2154541015625,,,,,5.5
16,circle,Static,Black,112.32268524169922,130.98780822753906,,,,,5.5
17,circle,Static,Black,98.51472473144531,134.42926025390625,,,,,5.5
18,circle,Static,Black,76.35015869140625,134.8955841064453,,,,,5.5
19,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
20,circle,Static,Black,29.5931339263916,79.73158264160156,,,,,5.5
21,circle,Static,Black,49.037254333496094,81.16815948486328,,,,,5.5
22,circle,Static,Black,87.74174499511719,89.68701171875,,,,,5.5
23,circle,Static,Black,110.62033081054688,86.16960144042969,,,,,5.5
24,circle,Static,Black,138.51980590820312,81.7619400024414,,,,,5.5
25,circle,Static,Black,152.42774963378906,80.42943572998047,,,,,5.5
26,circle,Static,Black,165.60560607910156,80.49687194824219,,,,,5.5
27,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
28,circle,Static,Black,214.47109985351562,38.41817855834961,,,,,5.5
29,circle,Static,Black,173.615234375,49.484397888183594,,,,,5.5
30,circle,Static,Black,160.240234375,49.69476318359375,,,,,5.5
31,circle,Static,Black,147.26930236816406,51.85900115966797,,,,,5.5
32,circle,Static,Black,120.553466796875,62.486351013183594,,,,,5.5
33,circle,Static,Black,80.0385971069336,61.37284851074219,,,,,5.5
34,circle,Static,Black,65.59695434570312,66.94070434570312,,,,,5.5
35,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
36,User Circle,Dynamic,Red,83,194,,,,,21
