object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,51.20000457763672,28.15999984741211,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,32.29984664916992,50.22492599487305,,,,,19.5
6,bar,Dynamic,Gray,56.20020294189453,72.27753448486328,-0.00023625411267857999,102.4,5.12,,
7,circle,Dynamic,Green,11.620237350463867,81.34732055664062,,,,,6.5
8,circle,Static,Black,32.29999923706055,243.5,,,,,12.5
9,bar,Static,Black,217.63442993164062,110.49835205078125,-0.1454441100358963,76.8,5.12,,
10,jar,Dynamic,Gray,216.63999938964844,120.97073364257812,0.0,57.79965397820301,241.94146728515625,38.400000000000006,
11,circle,Dynamic,Blue,216.63999938964844,139.08038330078125,,,,,10.5
12,User Circle,Dynamic,Red,124,218,,,,,29
