object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,150.97486877441406,230.38363647460938,,,,,12.5
5,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
6,circle,Static,Black,178.57936096191406,88.85648345947266,,,,,6.5
7,circle,Static,Black,178.69134521484375,75.2481689453125,,,,,6.5
8,circle,Static,Black,179.19461059570312,59.6784553527832,,,,,6.5
9,circle,Static,Black,180.78334045410156,31.536563873291016,,,,,6.5
10,circle,Static,Black,182.24034118652344,13.471307754516602,,,,,6.5
11,circle,Static,Black,178.57936096191406,88.85648345947266,,,,,6.5
12,circle,Static,Black,180.40647888183594,66.41799926757812,,,,,6.5
13,circle,Static,Black,184.45333862304688,52.03569793701172,,,,,6.5
14,circle,Static,Black,178.57936096191406,88.85648345947266,,,,,6.5
15,circle,Static,Black,180.13958740234375,59.93221664428711,,,,,6.5
16,circle,Static,Black,186.51341247558594,44.49126434326172,,,,,6.5
17,circle,Static,Black,202.88775634765625,26.15998077392578,,,,,6.5
18,circle,Static,Black,244.94662475585938,2.9568305015563965,,,,,6.5
19,circle,Static,Black,252.2526397705078,163.89761352539062,,,,,6.5
20,circle,Static,Black,232.89820861816406,166.34054565429688,,,,,6.5
21,circle,Static,Black,214.97833251953125,165.05369567871094,,,,,6.5
22,circle,Static,Black,186.38558959960938,157.1731719970703,,,,,6.5
23,circle,Static,Black,152.91477966308594,140.3316192626953,,,,,6.5
24,circle,Static,Black,125.22314453125,118.68748474121094,,,,,6.5
25,circle,Static,Black,232.89820861816406,166.34054565429688,,,,,6.5
26,circle,Static,Black,198.32937622070312,131.3832244873047,,,,,6.5
27,circle,Static,Black,193.1331787109375,118.17721557617188,,,,,6.5
28,circle,Static,Black,194.20556640625,82.53182983398438,,,,,6.5
29,circle,Static,Black,200.26075744628906,69.50179290771484,,,,,6.5
30,circle,Static,Black,214.78076171875,56.48575973510742,,,,,6.5
31,circle,Static,Black,232.89820861816406,166.34054565429688,,,,,6.5
32,circle,Static,Black,182.29208374023438,159.85275268554688,,,,,6.5
33,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
34,circle,Static,Black,80.5906982421875,129.66500854492188,,,,,6.5
35,circle,Static,Black,115.64833068847656,131.8087158203125,,,,,6.5
36,circle,Static,Black,115.64833068847656,131.8087158203125,,,,,6.5
37,circle,Static,Black,121.454833984375,163.56143188476562,,,,,6.5
38,circle,Static,Black,96.72868347167969,160.7303466796875,,,,,6.5
39,circle,Static,Black,59.12382888793945,126.67617797851562,,,,,6.5
40,circle,Static,Black,51.906028747558594,93.30679321289062,,,,,6.5
41,circle,Static,Black,57.374595642089844,80.68571472167969,,,,,6.5
42,circle,Static,Black,99.41116333007812,55.48558044433594,,,,,6.5
43,circle,Static,Black,138.60877990722656,58.701107025146484,,,,,6.5
44,circle,Static,Black,174.3898468017578,89.0685043334961,,,,,6.5
45,circle,Static,Black,185.88424682617188,135.00894165039062,,,,,6.5
46,circle,Static,Black,174.37417602539062,142.42213439941406,,,,,6.5
47,circle,Static,Black,144.3788299560547,140.9301300048828,,,,,6.5
48,circle,Static,Black,174.37417602539062,142.42213439941406,,,,,6.5
49,circle,Static,Black,152.2470245361328,142.74685668945312,,,,,6.5
50,circle,Static,Black,129.2172393798828,140.40289306640625,,,,,6.5
51,circle,Static,Black,116.18690490722656,137.52276611328125,,,,,6.5
52,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
53,User Circle,Dynamic,Red,162,188,,,,,19
