object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,127.53727722167969,230.38363647460938,,,,,12.5
5,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
6,circle,Static,Black,189.9716033935547,112.50180053710938,,,,,6.5
7,circle,Static,Black,207.8028564453125,105.45350646972656,,,,,6.5
8,circle,Static,Black,229.71795654296875,110.13740539550781,,,,,6.5
9,circle,Static,Black,241.73208618164062,122.44717407226562,,,,,6.5
10,circle,Static,Black,229.71795654296875,110.13740539550781,,,,,6.5
11,circle,Static,Black,218.00836181640625,104.76246643066406,,,,,6.5
12,circle,Static,Black,201.50088500976562,94.76105499267578,,,,,6.5
13,circle,Static,Black,189.9716033935547,112.50180053710938,,,,,6.5
14,circle,Static,Black,219.75714111328125,124.02328491210938,,,,,6.5
15,circle,Static,Black,232.36740112304688,137.3913116455078,,,,,6.5
16,circle,Static,Black,239.99913024902344,161.15313720703125,,,,,6.5
17,circle,Static,Black,189.9716033935547,112.50180053710938,,,,,6.5
18,circle,Static,Black,203.04132080078125,144.53848266601562,,,,,6.5
19,circle,Static,Black,207.8028564453125,105.45350646972656,,,,,6.5
20,circle,Static,Black,222.61756896972656,87.79902648925781,,,,,6.5
21,circle,Static,Black,255.00772094726562,60.41075897216797,,,,,6.5
22,circle,Static,Black,239.99913024902344,161.15313720703125,,,,,6.5
23,circle,Static,Black,223.10421752929688,14.965424537658691,,,,,6.5
24,circle,Static,Black,207.8028564453125,105.45350646972656,,,,,6.5
25,circle,Static,Black,204.9707794189453,69.9797134399414,,,,,6.5
26,circle,Static,Black,220.25445556640625,25.50897979736328,,,,,6.5
27,circle,Static,Black,215.19366455078125,21.871192932128906,,,,,6.5
28,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
29,circle,Static,Black,41.79515075683594,116.96604919433594,,,,,6.5
30,circle,Static,Black,39.653228759765625,102.78292846679688,,,,,6.5
31,circle,Static,Black,55.11377716064453,66.82701873779297,,,,,6.5
32,circle,Static,Black,96.23678588867188,38.16264724731445,,,,,6.5
33,circle,Static,Black,133.38272094726562,36.200889587402344,,,,,6.5
34,circle,Static,Black,160.40469360351562,51.075889587402344,,,,,6.5
35,circle,Static,Black,178.0425567626953,82.4891357421875,,,,,6.5
36,circle,Static,Black,176.3470001220703,120.68644714355469,,,,,6.5
37,circle,Static,Black,155.7071990966797,150.83396911621094,,,,,6.5
38,circle,Static,Black,124.33197021484375,164.638427734375,,,,,6.5
39,circle,Static,Black,106.32987213134766,162.0742950439453,,,,,6.5
40,circle,Static,Black,90.697265625,148.9749298095703,,,,,6.5
41,circle,Static,Black,79.40477752685547,114.59574890136719,,,,,6.5
42,circle,Static,Black,89.76941680908203,71.98518371582031,,,,,6.5
43,circle,Static,Black,121.19715881347656,41.12937927246094,,,,,6.5
44,circle,Static,Black,140.89321899414062,36.719940185546875,,,,,6.5
45,circle,Static,Black,90.697265625,148.9749298095703,,,,,6.5
46,circle,Static,Black,141.26304626464844,144.7947235107422,,,,,6.5
47,circle,Static,Black,185.61007690429688,156.91275024414062,,,,,6.5
48,circle,Static,Black,185.61007690429688,156.91275024414062,,,,,6.5
49,circle,Static,Black,202.31912231445312,167.45785522460938,,,,,6.5
50,circle,Static,Black,155.7071990966797,150.83396911621094,,,,,6.5
51,circle,Static,Black,163.0860595703125,133.4143524169922,,,,,6.5
52,circle,Static,Black,171.71414184570312,115.42911529541016,,,,,6.5
53,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
54,User Circle,Dynamic,Red,140,190,,,,,22
