object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,19.862577438354492,135.61740112304688,6.02138614654541,39.75460532774719,5.12,,
5,bar,Dynamic,Gray,60.20515441894531,130.56808471679688,0.00026596689713187516,38.4,5.12,,
6,circle,Static,Black,60.20515441894531,121.5,,,,,6.5
7,circle,Static,Black,72.9051513671875,121.5,,,,,6.5
8,bar,Static,Black,60.20515441894531,112.44000244140625,0.0,38.4,5.12,,
9,bar,Static,Black,100.5477294921875,125.50260925292969,6.02138614654541,39.75460532774719,5.12,,
10,jar,Static,Purple,137.6903076171875,81.63646697998047,0.0,38.53310265213535,163.27293395996094,25.6,
11,bar,Static,Black,174.8328857421875,110.267822265625,6.02138614654541,39.75460532774719,5.12,,
12,bar,Static,Black,224.7754669189453,105.21041870117188,0.0,57.59999999999997,5.12,,
13,circle,Dynamic,Green,6.506000518798828,149.71844482421875,,,,,6.5
14,bar,Static,Black,128.0,179.27479553222656,0.0,256.0,5.12,,
15,User Circle,Dynamic,Red,82,141,,,,,7
