object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,70.4000015258789,5.119999885559082,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,51.50004959106445,27.184513092041016,,,,,19.5
6,bar,Dynamic,Gray,56.19993209838867,49.24372863769531,8.708394307177514e-05,102.4,5.12,,
7,circle,Dynamic,Green,11.619916915893555,58.30058670043945,,,,,6.5
8,circle,Static,Black,51.5,243.5,,,,,12.5
9,bar,Static,Black,217.63442993164062,36.25835418701172,0.1454441100358963,76.8,5.12,,
10,jar,Dynamic,Gray,234.8800048828125,46.49163055419922,0.0,38.53310265213535,92.98326110839844,25.6,
11,circle,Dynamic,Blue,234.8800048828125,62.84037780761719,,,,,8.5
12,User Circle,Dynamic,Red,83,110,,,,,30
