object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,108.10013580322266,230.38363647460938,,,,,12.5
5,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
6,circle,Static,Black,181.4475555419922,150.37139892578125,,,,,6.5
7,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
8,circle,Static,Black,185.58274841308594,78.4125747680664,,,,,6.5
9,circle,Static,Black,199.4268798828125,31.009750366210938,,,,,6.5
10,circle,Static,Black,205.18170166015625,18.79488754272461,,,,,6.5
11,circle,Static,Black,223.50701904296875,1.172387719154358,,,,,6.5
12,circle,Static,Black,186.44125366210938,34.02716827392578,,,,,6.5
13,circle,Static,Black,171.77235412597656,40.594688415527344,,,,,6.5
14,circle,Static,Black,151.35279846191406,42.98776626586914,,,,,6.5
15,circle,Static,Black,106.53851318359375,34.479270935058594,,,,,6.5
16,circle,Static,Black,185.58274841308594,78.4125747680664,,,,,6.5
17,circle,Static,Black,152.64646911621094,101.24645233154297,,,,,6.5
18,circle,Static,Black,105.95513916015625,119.72156524658203,,,,,6.5
19,circle,Static,Black,63.90637969970703,125.96337890625,,,,,6.5
20,circle,Static,Black,40.76987838745117,124.06076049804688,,,,,6.5
21,circle,Static,Black,240.926025390625,51.630516052246094,,,,,6.5
22,circle,Static,Black,200.5162353515625,71.53680419921875,,,,,6.5
23,circle,Static,Black,169.44053649902344,72.26185607910156,,,,,6.5
24,circle,Static,Black,149.33685302734375,63.498741149902344,,,,,6.5
25,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
26,circle,Static,Black,83.87239074707031,96.353271484375,,,,,6.5
27,circle,Static,Black,119.63874816894531,80.1944580078125,,,,,6.5
28,circle,Static,Black,157.18661499023438,77.21343994140625,,,,,6.5
29,circle,Static,Black,179.52647399902344,83.29736328125,,,,,6.5
30,circle,Static,Black,212.64089965820312,106.49099731445312,,,,,6.5
31,circle,Static,Black,225.9989013671875,125.4140625,,,,,6.5
32,circle,Static,Black,234.60678100585938,156.56874084472656,,,,,6.5
33,circle,Static,Black,202.26812744140625,160.29757690429688,,,,,6.5
34,circle,Static,Black,158.36131286621094,150.00253295898438,,,,,6.5
35,circle,Static,Black,202.26812744140625,160.29757690429688,,,,,6.5
36,circle,Static,Black,202.26812744140625,160.29757690429688,,,,,6.5
37,circle,Static,Black,225.9989013671875,125.4140625,,,,,6.5
38,circle,Static,Black,233.76412963867188,152.04776000976562,,,,,6.5
39,circle,Static,Black,223.9151611328125,166.46994018554688,,,,,6.5
40,circle,Static,Black,223.9151611328125,166.46994018554688,,,,,6.5
41,circle,Static,Black,209.19271850585938,133.49851989746094,,,,,6.5
42,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
43,User Circle,Dynamic,Red,106,174,,,,,14
