object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,62.6740608215332,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,32.38435363769531,173.33367919921875,,,,,5.5
7,circle,Static,Black,64.51982879638672,173.24562072753906,,,,,5.5
8,circle,Static,Black,86.80491638183594,175.4913330078125,,,,,5.5
9,circle,Static,Black,129.58218383789062,181.3603057861328,,,,,5.5
10,circle,Static,Black,146.358642578125,175.52117919921875,,,,,5.5
11,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
12,circle,Static,Black,222.47491455078125,119.39115142822266,,,,,5.5
13,circle,Static,Black,205.10964965820312,121.0114974975586,,,,,5.5
14,circle,Static,Black,164.1039276123047,119.80239868164062,,,,,5.5
15,circle,Static,Black,134.55894470214844,114.19784545898438,,,,,5.5
16,circle,Static,Black,94.31655883789062,117.81410217285156,,,,,5.5
17,circle,Static,Black,79.44895935058594,113.16317749023438,,,,,5.5
18,circle,Static,Black,45.81398391723633,105.06314086914062,,,,,5.5
19,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
20,circle,Static,Black,14.534782409667969,73.65853118896484,,,,,5.5
21,circle,Static,Black,48.52181625366211,81.82835388183594,,,,,5.5
22,circle,Static,Black,86.59210968017578,80.50458526611328,,,,,5.5
23,circle,Static,Black,104.6666259765625,79.77503204345703,,,,,5.5
24,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
25,circle,Static,Black,222.77328491210938,31.162689208984375,,,,,5.5
26,circle,Static,Black,186.9745635986328,34.66742706298828,,,,,5.5
27,circle,Static,Black,172.59567260742188,37.426753997802734,,,,,5.5
28,circle,Static,Black,155.89166259765625,34.13371658325195,,,,,5.5
29,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
30,User Circle,Dynamic,Red,46,200,,,,,20
