object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,128.0000457763672,2.3819689750671387,2.6144261937588453e-06,51.377470202847135,4.763937950134277,34.13333333333334,
5,circle,Dynamic,Blue,128.0,19.483665466308594,,,,,9.5
6,bar,Static,Black,273.0666809082031,147.6266632080078,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,157.87452697753906,178.98593139648438,3.1408119201660156,30.826482121708274,357.97186279296875,20.480000000000004,
8,circle,Dynamic,Green,157.86666870117188,156.69265747070312,,,,,6.5
9,bar,Static,Black,292.79791259765625,211.28369140625,0.5235987901687622,256.0,5.12,,
10,User Circle,Dynamic,Red,203,224,,,,,29
