object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,103.09617614746094,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,23.165897369384766,165.0033721923828,,,,,5.5
7,circle,Static,Black,64.03850555419922,174.51011657714844,,,,,5.5
8,circle,Static,Black,80.85738372802734,179.84146118164062,,,,,5.5
9,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
10,circle,Static,Black,218.12388610839844,113.33059692382812,,,,,5.5
11,circle,Static,Black,200.53909301757812,116.32316589355469,,,,,5.5
12,circle,Static,Black,185.51585388183594,122.97183227539062,,,,,5.5
13,circle,Static,Black,153.95150756835938,123.75328063964844,,,,,5.5
14,circle,Static,Black,135.88072204589844,124.08529663085938,,,,,5.5
15,circle,Static,Black,102.14170837402344,113.84580993652344,,,,,5.5
16,circle,Static,Black,88.41968536376953,113.02760314941406,,,,,5.5
17,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
18,circle,Static,Black,32.32989501953125,85.74134063720703,,,,,5.5
19,circle,Static,Black,68.33293914794922,95.2145767211914,,,,,5.5
20,circle,Static,Black,107.54701232910156,90.38175201416016,,,,,5.5
21,circle,Static,Black,138.80140686035156,87.9819107055664,,,,,5.5
22,circle,Static,Black,162.7512969970703,91.67129516601562,,,,,5.5
23,circle,Static,Black,188.03244018554688,96.79629516601562,,,,,5.5
24,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
25,circle,Static,Black,220.76602172851562,33.372337341308594,,,,,5.5
26,circle,Static,Black,200.67913818359375,31.52599334716797,,,,,5.5
27,circle,Static,Black,174.73184204101562,30.17257308959961,,,,,5.5
28,circle,Static,Black,140.3442840576172,43.26485824584961,,,,,5.5
29,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
30,User Circle,Dynamic,Red,135,176,,,,,11
