object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,63.25825500488281,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,30.43633270263672,165.79718017578125,,,,,5.5
7,circle,Static,Black,47.611846923828125,165.84750366210938,,,,,5.5
8,circle,Static,Black,75.94672393798828,171.64324951171875,,,,,5.5
9,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
10,circle,Static,Black,215.31536865234375,124.75347900390625,,,,,5.5
11,circle,Static,Black,174.64755249023438,130.5347442626953,,,,,5.5
12,circle,Static,Black,154.45770263671875,132.11972045898438,,,,,5.5
13,circle,Static,Black,135.54443359375,142.8280792236328,,,,,5.5
14,circle,Static,Black,94.99856567382812,143.62387084960938,,,,,5.5
15,circle,Static,Black,73.1572036743164,142.54403686523438,,,,,5.5
16,circle,Static,Black,42.55406188964844,149.13223266601562,,,,,5.5
17,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
18,circle,Static,Black,31.826152801513672,78.48309326171875,,,,,5.5
19,circle,Static,Black,70.20738983154297,78.95310974121094,,,,,5.5
20,circle,Static,Black,87.7535629272461,80.79589080810547,,,,,5.5
21,circle,Static,Black,128.0931854248047,83.860595703125,,,,,5.5
22,circle,Static,Black,167.9247589111328,86.28580474853516,,,,,5.5
23,circle,Static,Black,191.2073211669922,86.25025939941406,,,,,5.5
24,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
25,circle,Static,Black,233.3927764892578,33.69544219970703,,,,,5.5
26,circle,Static,Black,203.810546875,40.07490921020508,,,,,5.5
27,circle,Static,Black,188.13856506347656,39.007041931152344,,,,,5.5
28,circle,Static,Black,156.25807189941406,36.41419219970703,,,,,5.5
29,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
30,User Circle,Dynamic,Red,46,200,,,,,20
