object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,124.79088592529297,230.38363647460938,,,,,12.5
5,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
6,circle,Static,Black,209.00790405273438,89.49336242675781,,,,,6.5
7,circle,Static,Black,209.00790405273438,89.49336242675781,,,,,6.5
8,circle,Static,Black,249.6767578125,108.03038024902344,,,,,6.5
9,circle,Static,Black,209.00790405273438,89.49336242675781,,,,,6.5
10,circle,Static,Black,185.54525756835938,123.31963348388672,,,,,6.5
11,circle,Static,Black,151.09312438964844,135.91114807128906,,,,,6.5
12,circle,Static,Black,209.00790405273438,89.49336242675781,,,,,6.5
13,circle,Static,Black,251.61029052734375,94.91743469238281,,,,,6.5
14,circle,Static,Black,216.56405639648438,145.09983825683594,,,,,6.5
15,circle,Static,Black,185.08587646484375,141.20176696777344,,,,,6.5
16,circle,Static,Black,172.4576416015625,135.72364807128906,,,,,6.5
17,circle,Static,Black,161.90008544921875,126.91397094726562,,,,,6.5
18,circle,Static,Black,142.94375610351562,98.56001281738281,,,,,6.5
19,circle,Static,Black,128.8035125732422,53.36433792114258,,,,,6.5
20,circle,Static,Black,128.44808959960938,32.61368942260742,,,,,6.5
21,circle,Static,Black,132.16156005859375,19.141725540161133,,,,,6.5
22,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
23,circle,Static,Black,73.35086822509766,164.95875549316406,,,,,6.5
24,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
25,circle,Static,Black,11.757678031921387,146.8295440673828,,,,,6.5
26,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
27,circle,Static,Black,51.81245422363281,88.05411529541016,,,,,6.5
28,circle,Static,Black,59.58733367919922,46.985862731933594,,,,,6.5
29,circle,Static,Black,71.03614044189453,16.465164184570312,,,,,6.5
30,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
31,circle,Static,Black,46.18596267700195,110.8150634765625,,,,,6.5
32,circle,Static,Black,37.34300994873047,80.01163482666016,,,,,6.5
33,circle,Static,Black,33.807987213134766,67.49366760253906,,,,,6.5
34,circle,Static,Black,22.704383850097656,27.51333236694336,,,,,6.5
35,circle,Static,Black,17.782123565673828,9.487586975097656,,,,,6.5
36,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
37,circle,Static,Black,50.25665283203125,82.68695831298828,,,,,6.5
38,circle,Static,Black,64.7043685913086,42.79683303833008,,,,,6.5
39,circle,Static,Black,91.10548400878906,12.438837051391602,,,,,6.5
40,circle,Static,Black,112.60757446289062,1.0610623359680176,,,,,6.5
41,circle,Static,Black,175.71287536621094,3.391766309738159,,,,,6.5
42,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
43,circle,Static,Black,15.694839477539062,141.0304412841797,,,,,6.5
44,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
45,User Circle,Dynamic,Red,131,180,,,,,25
