object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,261.1483459472656,71.69902801513672,0.593411922454834,256.0,5.12,,
5,bar,Static,Black,66.8673095703125,95.56263732910156,-0.8464846611022949,256.0,5.12,,
6,jar,Dynamic,Gray,28.44455337524414,172.61767578125,-0.8464846611022949,51.377470202847135,345.2353515625,34.13333333333334,
7,bar,Static,Black,81.99879455566406,78.45960998535156,-0.8464846611022949,210.3283201499931,5.12,,
8,circle,Dynamic,Green,47.293155670166016,189.64065551757812,,,,,10.5
9,User Circle,Dynamic,Red,173,53,,,,,10
