object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,10.208284378051758,52.33304214477539,-0.9162978529930115,128.0,5.12,,
5,bar,Static,Black,245.79171752929688,52.33304214477539,0.9162978529930115,128.0,5.12,,
6,jar,Dynamic,Gray,145.06671142578125,2.5519638061523438,2.1172454580664635e-06,68.50329360379617,5.1039276123046875,45.51111111111112,
7,bar,Static,Black,179.1999969482422,90.82666778564453,0.0,90.0,5.12,,
8,circle,Dynamic,Blue,145.06666564941406,23.483667373657227,,,,,13.5
9,circle,Dynamic,Green,154.6999969482422,103.87033081054688,,,,,5.5
10,User Circle,Dynamic,Red,159,191,,,,,12
