object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,96.00038146972656,2.3323159217834473,2.4913131710491143e-05,44.95528642749123,4.6646318435668945,29.86666666666667,
5,circle,Dynamic,Blue,96.0,19.483665466308594,,,,,9.5
6,bar,Static,Black,230.93331909179688,126.2933349609375,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,115.74118041992188,157.65260314941406,3.140812397003174,30.826482121708274,315.3052062988281,20.480000000000004,
8,circle,Dynamic,Green,115.73333740234375,135.3593292236328,,,,,6.5
9,bar,Static,Black,225.38418579101562,244.88955688476562,1.2217304706573486,256.0,5.12,,
10,User Circle,Dynamic,Red,163,216,,,,,32
