object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,13.67557144165039,118.60728454589844,5.93411922454834,27.24295097538335,5.12,,
5,bar,Dynamic,Gray,57.43114471435547,114.11058044433594,0.00017238072177860886,57.599999999999994,5.12,,
6,circle,Static,Black,57.43114471435547,105.04286193847656,,,,,6.5
7,circle,Static,Black,79.73114013671875,105.04286193847656,,,,,6.5
8,bar,Static,Black,57.43114471435547,95.98285675048828,0.0,57.599999999999994,5.12,,
9,bar,Static,Black,101.18671417236328,109.59843444824219,5.93411922454834,27.24295097538335,5.12,,
10,jar,Static,Purple,140.1422882080078,47.32434844970703,0.0,57.79965397820301,94.64869689941406,38.400000000000006,
11,bar,Static,Black,179.0978546142578,95.46955871582031,5.93411922454834,27.24295097538335,5.12,,
12,bar,Static,Black,222.85342407226562,90.96512603759766,0.0,57.60000000000003,5.12,,
13,circle,Dynamic,Green,6.506000518798828,132.1553955078125,,,,,6.5
14,bar,Static,Black,128.0,161.7117156982422,0.0,256.0,5.12,,
15,User Circle,Dynamic,Red,85,149,,,,,7
