object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,51.20000457763672,28.15999984741211,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,32.29984664916992,50.22492599487305,,,,,19.5
6,bar,Dynamic,Gray,56.20020294189453,72.27753448486328,-0.00023625411267857999,102.4,5.12,,
7,circle,Dynamic,Green,11.620237350463867,81.34732055664062,,,,,6.5
8,circle,Static,Black,32.29999923706055,243.5,,,,,12.5
9,bar,Static,Black,217.5417938232422,89.00910186767578,-0.0290888212621212,76.8,5.12,,
10,jar,Dynamic,Gray,226.8800048828125,95.05889892578125,0.0,57.79965397820301,190.1177978515625,38.400000000000006,
11,circle,Dynamic,Blue,226.8800048828125,113.16854095458984,,,,,10.5
12,User Circle,Dynamic,Red,123,219,,,,,27
