object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,237.3583984375,39.9888801574707,0.3141592741012573,256.0,5.12,,
5,bar,Static,Black,57.416038513183594,114.63302612304688,-1.1257373094558716,256.0,5.12,,
6,jar,Dynamic,Gray,46.08222198486328,180.68551635742188,-1.1257373094558716,51.377470202847135,361.37103271484375,34.13333333333334,
7,bar,Static,Black,73.23605346679688,81.4656753540039,-1.1257373094558716,182.50590106858928,5.12,,
8,circle,Dynamic,Green,68.01202392578125,192.6329345703125,,,,,10.5
9,User Circle,Dynamic,Red,147,104,,,,,9
