object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,158.7483367919922,71.69902801513672,0.593411922454834,256.0,5.12,,
5,bar,Static,Black,-22.499027252197266,105.54833984375,-0.9773843884468079,256.0,5.12,,
6,jar,Dynamic,Gray,16.467670440673828,175.96469116210938,-0.9773843884468079,51.377470202847135,351.92938232421875,34.13333333333334,
7,bar,Static,Black,-5.0080885887146,79.61695861816406,-0.9773843884468079,193.4421982493209,5.12,,
8,circle,Dynamic,Green,36.95986557006836,190.7508087158203,,,,,10.5
9,User Circle,Dynamic,Red,20,122,,,,,15
