object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,96.00004577636719,2.2118940353393555,3.151973942294717e-06,38.53310265213535,4.423788070678711,25.6,
5,circle,Dynamic,Blue,96.0,18.483665466308594,,,,,8.5
6,bar,Static,Black,233.60000610351562,147.6266632080078,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,118.40786743164062,178.98593139648438,3.1408119201660156,30.826482121708274,357.97186279296875,20.480000000000004,
8,circle,Dynamic,Green,118.4000015258789,156.69265747070312,,,,,6.5
9,bar,Static,Black,263.4378967285156,244.76589965820312,0.8726646304130554,256.0,5.12,,
10,User Circle,Dynamic,Red,185,205,,,,,26
