object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,179.2283477783203,71.69902801513672,0.593411922454834,256.0,5.12,,
5,bar,Static,Black,12.27564811706543,113.69386291503906,-1.1082841157913208,256.0,5.12,,
6,jar,Dynamic,Gray,14.69216251373291,190.0819854736328,-1.1082841157913208,51.377470202847135,380.1639709472656,34.13333333333334,
7,bar,Static,Black,25.999008178710938,86.16905975341797,-1.1082841157913208,194.48755298135927,5.12,,
8,circle,Dynamic,Green,36.477317810058594,202.37826538085938,,,,,10.5
9,User Circle,Dynamic,Red,47,88,,,,,14
