object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,13.51494312286377,54.636314392089844,-0.9817476868629456,128.0,5.12,,
5,bar,Static,Black,242.4850616455078,54.636314392089844,0.9817476868629456,128.0,5.12,,
6,jar,Dynamic,Gray,153.6000518798828,2.3819689750671387,2.6144261937588453e-06,51.377470202847135,4.763937950134277,34.13333333333334,
7,bar,Static,Black,153.60000610351562,101.760009765625,0.0,90.0,5.12,,
8,circle,Dynamic,Blue,153.60000610351562,21.483665466308594,,,,,11.5
9,circle,Dynamic,Green,126.0999984741211,128.80368041992188,,,,,12.5
10,User Circle,Dynamic,Red,139,168,,,,,26
