object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
5,bar,Dynamic,Gray,51.20000457763672,40.3961181640625,1.5707021951675415,70.4,5.12,,
6,circle,Dynamic,Green,51.20000457763672,88.07300567626953,,,,,12.5
7,bar,Static,Black,128.0,105.63999938964844,0.0,256.0,5.12,,
8,bar,Static,Black,13.123903274536133,18.2439022064209,5.497786998748779,32.0,5.12,,
9,bar,Static,Black,242.8760986328125,18.2439022064209,0.7853981852531433,32.0,5.12,,
10,User Circle,Dynamic,Red,228,51,,,,,27
