object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,70.4000015258789,36.69333267211914,0.0,76.8,5.12,,
5,circle,Dynamic,Gray,51.50004959106445,58.75784683227539,,,,,19.5
6,bar,Dynamic,Gray,56.19993209838867,80.81705474853516,8.706781954970211e-05,102.4,5.12,,
7,circle,Dynamic,Green,11.619916915893555,89.8739242553711,,,,,6.5
8,circle,Static,Black,51.5,243.5,,,,,12.5
9,bar,Static,Black,217.73883056640625,34.7891960144043,-0.1745329201221466,76.8,5.12,,
10,jar,Dynamic,Gray,206.39999389648438,46.35242462158203,0.0,57.79965397820301,92.70484924316406,38.400000000000006,
11,circle,Dynamic,Blue,206.39999389648438,64.46206665039062,,,,,10.5
12,User Circle,Dynamic,Red,89,127,,,,,31
