object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,96.00004577636719,2.2118940353393555,3.151973942294717e-06,38.53310265213535,4.423788070678711,25.6,
5,circle,Dynamic,Blue,96.0,18.483665466308594,,,,,8.5
6,bar,Static,Black,233.60000610351562,104.96000671386719,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,118.40786743164062,136.31927490234375,3.1408119201660156,30.826482121708274,272.6385498046875,20.480000000000004,
8,circle,Dynamic,Green,118.4000015258789,114.02598571777344,,,,,6.5
9,bar,Static,Black,291.33123779296875,168.6170196533203,0.5235987901687622,256.0,5.12,,
10,User Circle,Dynamic,Red,192,218,,,,,30
