object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,74.30707550048828,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,22.244720458984375,172.56285095214844,,,,,5.5
7,circle,Static,Black,45.468353271484375,181.9106903076172,,,,,5.5
8,circle,Static,Black,69.6646728515625,185.46258544921875,,,,,5.5
9,circle,Static,Black,109.31283569335938,184.38323974609375,,,,,5.5
10,circle,Static,Black,132.00369262695312,179.72128295898438,,,,,5.5
11,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
12,circle,Static,Black,227.88442993164062,122.93914794921875,,,,,5.5
13,circle,Static,Black,195.55026245117188,122.33460998535156,,,,,5.5
14,circle,Static,Black,165.11476135253906,126.05180358886719,,,,,5.5
15,circle,Static,Black,127.12652587890625,132.78274536132812,,,,,5.5
16,circle,Static,Black,103.49142456054688,135.06626892089844,,,,,5.5
17,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
18,circle,Static,Black,13.877405166625977,75.67054748535156,,,,,5.5
19,circle,Static,Black,39.82891082763672,75.08463287353516,,,,,5.5
20,circle,Static,Black,67.82603454589844,78.69701385498047,,,,,5.5
21,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
22,circle,Static,Black,230.13650512695312,31.500080108642578,,,,,5.5
23,circle,Static,Black,197.388671875,29.21426773071289,,,,,5.5
24,circle,Static,Black,162.0163116455078,37.22256088256836,,,,,5.5
25,circle,Static,Black,121.37265014648438,24.821853637695312,,,,,5.5
26,circle,Static,Black,94.31266784667969,32.604068756103516,,,,,5.5
27,circle,Static,Black,58.039459228515625,30.46126937866211,,,,,5.5
28,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
29,User Circle,Dynamic,Red,114,97,,,,,14
