object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,80.00004577636719,2.3819689750671387,2.614615368656814e-06,51.377470202847135,4.763937950134277,34.13333333333334,
5,circle,Dynamic,Blue,80.0,19.483665466308594,,,,,9.5
6,bar,Static,Black,225.06668090820312,168.9600067138672,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,109.86831665039062,200.27987670898438,3.1414289474487305,30.826482121708274,400.55975341796875,20.480000000000004,
8,circle,Dynamic,Green,109.86666870117188,178.0260009765625,,,,,6.5
9,bar,Static,Black,225.38418579101562,287.55621337890625,1.2217304706573486,256.0,5.12,,
10,User Circle,Dynamic,Red,161,215,,,,,31
