object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,96.00004577636719,2.3819689750671387,2.6143970899283886e-06,51.377470202847135,4.763937950134277,34.13333333333334,
5,circle,Dynamic,Blue,96.0,19.483665466308594,,,,,9.5
6,bar,Static,Black,241.066650390625,140.5155487060547,0.0,256.0,5.12,,
7,jar,Dynamic,Gray,125.87451171875,171.87481689453125,3.140812635421753,30.826482121708274,343.7496337890625,20.480000000000004,
8,circle,Dynamic,Green,125.86666870117188,149.58155822753906,,,,,6.5
9,bar,Static,Black,225.38418579101562,259.1117858886719,1.2217304706573486,256.0,5.12,,
10,User Circle,Dynamic,Red,170,221,,,,,18
