object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,102.69999694824219,240.88363647460938,,,,,10.5
5,bar,Static,Black,58.718772888183594,24.770788192749023,-0.6326818466186523,76.8,5.12,,
6,bar,Static,Black,58.718772888183594,63.17078399658203,-0.6326818466186523,76.8,5.12,,
7,bar,Static,Black,58.718772888183594,101.57078552246094,-0.6326818466186523,76.8,5.12,,
8,bar,Static,Black,58.718772888183594,139.97079467773438,-0.6326818466186523,76.8,5.12,,
9,bar,Static,Black,58.718772888183594,178.37078857421875,-0.6326818466186523,76.8,5.12,,
10,bar,Static,Black,58.718772888183594,216.77078247070312,-0.6326818466186523,76.8,5.12,,
11,bar,Static,Black,58.718772888183594,255.17079162597656,-0.6326818466186523,76.8,5.12,,
12,bar,Static,Black,58.718772888183594,293.57080078125,-0.6326818466186523,76.8,5.12,,
13,bar,Static,Black,58.718772888183594,331.9707946777344,-0.6326818466186523,76.8,5.12,,
14,bar,Static,Black,58.718772888183594,370.37078857421875,-0.6326818466186523,76.8,5.12,,
15,bar,Static,Black,130.55999755859375,236.8000030517578,1.5707963705062866,38.400000000000034,5.12,,
16,bar,Static,Black,130.55999755859375,87.80000305175781,1.5707963705062866,175.59999999999997,5.12,,
17,circle,Dynamic,Gray,148.5,89.28367614746094,,,,,12.5
18,bar,Static,Purple,260.0,2.559999942779541,0.0,256.0,5.12,,
19,User Circle,Dynamic,Red,89,218,,,,,8
