object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,13.67557144165039,63.750144958496094,5.93411922454834,27.24295097538335,5.12,,
5,bar,Dynamic,Gray,47.831138610839844,59.25381088256836,0.0002659669262357056,38.4,5.12,,
6,circle,Static,Black,47.83114242553711,50.18571472167969,,,,,6.5
7,circle,Static,Black,60.53114318847656,50.18571472167969,,,,,6.5
8,bar,Static,Black,47.83114242553711,41.12571334838867,0.0,38.4,5.12,,
9,bar,Static,Black,81.9867172241211,54.74128723144531,5.93411922454834,27.24295097538335,5.12,,
10,jar,Static,Purple,112.94227600097656,11.428102493286133,0.0,38.53310265213535,22.856204986572266,25.6,
11,bar,Static,Black,143.89785766601562,40.61241912841797,5.93411922454834,27.24295097538335,5.12,,
12,bar,Static,Black,206.85342407226562,36.10798645019531,0.0,96.0,5.12,,
13,circle,Dynamic,Green,6.506000518798828,77.2982406616211,,,,,6.5
14,bar,Static,Black,128.0,106.85456848144531,0.0,256.0,5.12,,
15,User Circle,Dynamic,Red,58,78,,,,,7
