object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,83.13529205322266,230.38363647460938,,,,,12.5
5,circle,Static,Black,0.0,167.89999389648438,,,,,5.5
6,circle,Static,Black,33.5531005859375,173.95399475097656,,,,,5.5
7,circle,Static,Black,73.7920913696289,184.08627319335938,,,,,5.5
8,circle,Static,Black,107.37434387207031,185.87591552734375,,,,,5.5
9,circle,Static,Black,129.61170959472656,193.570556640625,,,,,5.5
10,circle,Static,Black,147.6613006591797,197.31101989746094,,,,,5.5
11,circle,Static,Black,256.0,120.46666717529297,,,,,5.5
12,circle,Static,Black,231.5081787109375,127.99874877929688,,,,,5.5
13,circle,Static,Black,194.5473175048828,129.04981994628906,,,,,5.5
14,circle,Static,Black,155.3755340576172,130.5524139404297,,,,,5.5
15,circle,Static,Black,129.0555419921875,131.5564727783203,,,,,5.5
16,circle,Static,Black,0.0,73.03333282470703,,,,,5.5
17,circle,Static,Black,31.395509719848633,77.9008560180664,,,,,5.5
18,circle,Static,Black,62.94886016845703,84.80979919433594,,,,,5.5
19,circle,Static,Black,81.51107025146484,88.5694808959961,,,,,5.5
20,circle,Static,Black,256.0,25.60000228881836,,,,,5.5
21,circle,Static,Black,221.3184814453125,27.123247146606445,,,,,5.5
22,circle,Static,Black,185.38882446289062,31.871410369873047,,,,,5.5
23,circle,Static,Black,170.7109375,35.7113151550293,,,,,5.5
24,circle,Static,Black,157.2361602783203,38.721351623535156,,,,,5.5
25,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
26,User Circle,Dynamic,Red,101,203,,,,,8
