object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,149.8870086669922,230.38363647460938,,,,,12.5
5,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
6,circle,Static,Black,196.75418090820312,119.859130859375,,,,,6.5
7,circle,Static,Black,242.5377197265625,116.79164123535156,,,,,6.5
8,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
9,circle,Static,Black,161.9032440185547,140.32818603515625,,,,,6.5
10,circle,Static,Black,138.9756622314453,154.05335998535156,,,,,6.5
11,circle,Static,Black,161.9032440185547,140.32818603515625,,,,,6.5
12,circle,Static,Black,153.56826782226562,158.4075927734375,,,,,6.5
13,circle,Static,Black,153.56826782226562,158.4075927734375,,,,,6.5
14,circle,Static,Black,131.74627685546875,160.5728759765625,,,,,6.5
15,circle,Static,Black,115.34520721435547,155.2406768798828,,,,,6.5
16,circle,Static,Black,242.5377197265625,116.79164123535156,,,,,6.5
17,circle,Static,Black,179.1999969482422,128.0,,,,,6.5
18,circle,Static,Black,186.49734497070312,152.1788330078125,,,,,6.5
19,circle,Static,Black,115.34520721435547,155.2406768798828,,,,,6.5
20,circle,Static,Black,125.83678436279297,133.30636596679688,,,,,6.5
21,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
22,circle,Static,Black,25.163009643554688,133.6562957763672,,,,,6.5
23,circle,Static,Black,12.366929054260254,132.41659545898438,,,,,6.5
24,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
25,circle,Static,Black,39.57848358154297,141.64295959472656,,,,,6.5
26,circle,Static,Black,25.163009643554688,133.6562957763672,,,,,6.5
27,circle,Static,Black,44.45956802368164,131.43161010742188,,,,,6.5
28,circle,Static,Black,85.49351501464844,138.74542236328125,,,,,6.5
29,circle,Static,Black,112.87677001953125,152.57101440429688,,,,,6.5
30,circle,Static,Black,25.034229278564453,108.22041320800781,,,,,6.5
31,circle,Static,Black,43.49038314819336,138.74673461914062,,,,,6.5
32,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
33,circle,Static,Black,69.95862579345703,80.96666717529297,,,,,6.5
34,circle,Static,Black,82.56634521484375,57.71549987792969,,,,,6.5
35,circle,Static,Black,51.20000457763672,128.0,,,,,6.5
36,circle,Static,Black,26.229129791259766,160.1300048828125,,,,,6.5
37,circle,Static,Black,9.219780921936035,164.26036071777344,,,,,6.5
38,circle,Static,Black,43.49038314819336,138.74673461914062,,,,,6.5
39,circle,Static,Black,70.47566223144531,96.4757080078125,,,,,6.5
40,circle,Static,Black,90.90090942382812,64.67708587646484,,,,,6.5
41,circle,Static,Black,90.90090942382812,64.67708587646484,,,,,6.5
42,circle,Static,Black,69.28035736083984,63.90139389038086,,,,,6.5
43,circle,Static,Black,37.66187286376953,59.404815673828125,,,,,6.5
44,circle,Static,Black,2.9754669666290283,138.65113830566406,,,,,6.5
45,circle,Static,Black,46.20796585083008,111.38723754882812,,,,,6.5
46,circle,Static,Black,76.66004943847656,96.01073455810547,,,,,6.5
47,circle,Static,Black,90.44281768798828,90.62451934814453,,,,,6.5
48,circle,Static,Black,112.31886291503906,84.39322662353516,,,,,6.5
49,bar,Static,Purple,128.0,2.559999942779541,0.0,256.0,5.12,,
50,User Circle,Dynamic,Red,140,190,,,,,22
