object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,7.077157974243164,49.80567169189453,-0.8508480191230774,128.0,5.12,,
5,bar,Static,Black,248.9228515625,49.80567169189453,0.8508480191230774,128.0,5.12,,
6,jar,Dynamic,Gray,136.53338623046875,2.5519638061523438,2.1172454580664635e-06,68.50329360379617,5.1039276123046875,45.51111111111112,
7,bar,Static,Black,153.60000610351562,104.82666778564453,0.0,90.0,5.12,,
8,circle,Dynamic,Blue,136.53334045410156,23.483667373657227,,,,,13.5
9,circle,Dynamic,Green,122.10000610351562,124.3703384399414,,,,,8.5
10,User Circle,Dynamic,Red,148,185,,,,,26
