object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,circle,Dynamic,Green,119.76666259765625,240.88363647460938,,,,,10.5
5,bar,Static,Black,71.0816650390625,14.767417907714844,-0.3272492289543152,76.8,5.12,,
6,bar,Static,Black,71.0816650390625,53.16741180419922,-0.3272492289543152,76.8,5.12,,
7,bar,Static,Black,71.0816650390625,91.56741333007812,-0.3272492289543152,76.8,5.12,,
8,bar,Static,Black,71.0816650390625,129.96742248535156,-0.3272492289543152,76.8,5.12,,
9,bar,Static,Black,71.0816650390625,168.36741638183594,-0.3272492289543152,76.8,5.12,,
10,bar,Static,Black,71.0816650390625,206.7674102783203,-0.3272492289543152,76.8,5.12,,
11,bar,Static,Black,71.0816650390625,245.16741943359375,-0.3272492289543152,76.8,5.12,,
12,bar,Static,Black,71.0816650390625,283.5674133300781,-0.3272492289543152,76.8,5.12,,
13,bar,Static,Black,71.0816650390625,321.9674072265625,-0.3272492289543152,76.8,5.12,,
14,bar,Static,Black,71.0816650390625,360.367431640625,-0.3272492289543152,76.8,5.12,,
15,bar,Static,Black,147.6266632080078,198.39999389648438,1.5707963705062866,115.20000000000002,5.12,,
16,bar,Static,Black,147.6266632080078,49.400001525878906,1.5707963705062866,98.79999999999998,5.12,,
17,circle,Dynamic,Gray,165.56666564941406,242.8836669921875,,,,,12.5
18,bar,Static,Purple,277.0666809082031,2.559999942779541,0.0,256.0,5.12,,
19,User Circle,Dynamic,Red,85,143,,,,,8
