object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,13.462575912475586,111.95967102050781,6.02138614654541,26.503070218498127,5.12,,
5,bar,Dynamic,Gray,57.005157470703125,108.62487030029297,0.00017238072177860886,57.599999999999994,5.12,,
6,circle,Static,Black,57.005157470703125,99.55714416503906,,,,,6.5
7,circle,Static,Black,79.3051528930664,99.55714416503906,,,,,6.5
8,bar,Static,Black,57.005157470703125,90.49714660644531,0.0,57.599999999999994,5.12,,
9,bar,Static,Black,100.5477294921875,105.27462768554688,6.02138614654541,26.503070218498127,5.12,,
10,jar,Static,Purple,139.29031372070312,44.16245651245117,0.0,57.79965397820301,88.32491302490234,38.400000000000006,
11,bar,Static,Black,178.0328826904297,93.4695816040039,6.02138614654541,26.503070218498127,5.12,,
12,bar,Static,Black,221.575439453125,90.12705993652344,0.0,57.60000000000003,5.12,,
13,circle,Dynamic,Green,6.506000518798828,124.3458480834961,,,,,6.5
14,bar,Static,Black,128.0,153.9021759033203,0.0,256.0,5.12,,
15,User Circle,Dynamic,Red,81,140,,,,,8
