object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,13.244539260864258,55.97809600830078,6.108652591705322,25.994921264275074,5.12,,
5,bar,Dynamic,Gray,46.969078063964844,53.768096923828125,0.00026599224656820297,38.4,5.12,,
6,circle,Static,Black,46.969078063964844,44.70000076293945,,,,,6.5
7,circle,Static,Black,59.66907501220703,44.70000076293945,,,,,6.5
8,bar,Static,Black,46.969078063964844,35.63999938964844,0.0,38.4,5.12,,
9,bar,Static,Black,80.69361877441406,51.541908264160156,6.108652591705322,25.994921264275074,5.12,,
10,jar,Static,Purple,111.21815490722656,10.515066146850586,0.0,38.53310265213535,21.030132293701172,25.6,
11,bar,Static,Black,141.74269104003906,41.985721588134766,6.108652591705322,25.994921264275074,5.12,,
12,bar,Static,Black,204.26724243164062,39.76762771606445,0.0,96.0,5.12,,
13,circle,Dynamic,Green,6.506000518798828,67.23986053466797,,,,,6.5
14,bar,Static,Black,128.0,96.79618835449219,0.0,256.0,5.12,,
15,User Circle,Dynamic,Red,29,45,,,,,6
